Orthogroups	Cyanobacterium_aponinum_pcc_10605.ASM31767v1	Nostoc_punctiforme_pcc_73102.ASM2002v1	Oscillatoriales_cyanobacterium_jsc_12.ASM30994v1	Totals	Domains
OG0002285	0	2	1	3	Pentapeptide_3 (1),Pentapeptide (3)
OG0002286	0	2	1	3	CBS (3),CP12 (3)
OG0002287	0	1	2	3	TonB_dep_Rec (3),Plug (3),OMP_b-brl_3 (1)
OG0002288	0	2	1	3	Aldedh (3)
OG0002289	0	2	1	3	Pkinase (3),PK_Tyr_Ser-Thr (3)
OG0002290	0	3	0	3	Acetyltransf_5 (2)
OG0002291	0	3	0	3	
OG0002292	0	2	1	3	Asn_synthase (3),QueC (3),GATase_6 (3),GATase_7 (3)
OG0002293	0	2	1	3	Dala_Dala_lig_C (1),ATPgrasp_Ter (3),ATP-grasp_3 (3),CPSase_L_D2 (2),RimK (3),GSH-S_ATP (1)
OG0002294	0	2	1	3	AAA (3)
OG0002295	0	2	1	3	HATPase_c (3),GAF_3 (3),GAF (3),GAF_2 (3),HisKA (3),HATPase_c_5 (1)
OG0002296	0	2	1	3	Asn_synthase (2),tRNA_Me_trans (1),QueC (1)
OG0002297	0	2	1	3	POTRA_2 (2),Omp85 (2),POTRA (1)
OG0002298	0	2	1	3	Glyoxalase (2)
OG0002299	0	3	0	3	TPS (2)
OG0002300	0	2	1	3	DUF1822 (3)
OG0002301	0	2	1	3	Glyoxalase (3),Glyoxalase_4 (1)
OG0002302	0	3	0	3	KR (2),adh_short (2),adh_short_C2 (2)
OG0002303	0	3	0	3	HAMP (1),DUF3365 (1)
OG0002304	0	3	0	3	TPR_4 (1),TPR_2 (1),TPR_19 (2),TPR_12 (1),TPR_14 (2),TPR_1 (1),TPR_17 (1),TPR_11 (2),TPR_16 (2),TPR_6 (2),TPR_8 (2),TPR_3 (1),TPR_10 (1),TPR_7 (1)
OG0002305	0	3	0	3	ACP_syn_III_C (2),ACP_syn_III (2)
OG0002306	0	3	0	3	
OG0002307	0	2	1	3	DUF4096 (2),DDE_Tnp_1_2 (1),DDE_Tnp_1 (1)
OG0002308	0	3	0	3	YCII (3)
OG0002309	0	1	2	3	AAA_5 (2),AAA_lid_3 (2),AAA (3),AAA_lid_6 (1)
OG0002310	0	3	0	3	GAF (2),MCPsignal (1),HATPase_c (1),GAF_3 (1),HisKA (1),Response_reg (1),PAS_9 (1),PAS_3 (1),GAF_2 (1),PAS_8 (1),PAS (1)
OG0002311	0	3	0	3	FA_desaturase (2)
OG0002312	0	3	0	3	Patatin (1),Laminin_G_3 (1)
OG0002313	0	2	1	3	GMC_oxred_C (3),GDI (1),GMC_oxred_N (3)
OG0002314	0	3	0	3	HPP (2)
OG0002315	0	2	1	3	Fer2 (2),Fer2_2 (2),CO_deh_flav_C (1),FAD_binding_5 (1)
OG0002316	0	2	1	3	MoCoBD_2 (2),Ald_Xan_dh_C (2),MoCoBD_1 (2)
OG0002317	0	3	0	3	
OG0002318	0	3	0	3	GMC_oxred_C (1),FAD_binding_2 (1),GMC_oxred_N (1),Patatin (1)
OG0002319	0	3	0	3	HEAT_2 (3),HEAT_PBS (3),HEAT (1)
OG0002320	0	1	2	3	OrfB_IS605 (2),HTH_OrfB_IS605 (3),OrfB_Zn_ribbon (1)
OG0002321	0	2	1	3	BD-FAE (3),Abhydrolase_3 (3),COesterase (3),Peptidase_S9 (2),DLH (1),Chlorophyllase (1)
OG0002322	0	3	0	3	Succ_DH_flav_C (1),FAD_binding_2 (1)
OG0002323	0	1	2	3	Nucleos_tra2_C (3),Nucleos_tra2_N (3),Gate (1)
OG0002324	0	2	1	3	HEAT_2 (2),HEAT_PBS (2),HEAT (1)
OG0002325	0	2	1	3	Chloroa_b-bind (2)
OG0002326	0	3	0	3	Fasciclin (2)
OG0002327	0	3	0	3	Pentapeptide_3 (1),Pentapeptide (1),Pentapeptide_4 (1)
OG0002328	0	1	2	3	N6_N4_Mtase (3)
OG0002329	0	3	0	3	
OG0002330	0	3	0	3	Resolvase (2),Zn_ribbon_recom (1)
OG0002331	0	3	0	3	Choline_kinase (2),APH (3),EcKL (1)
OG0002332	0	3	0	3	HopA1 (3)
OG0002333	0	1	2	3	Glyoxalase (3),Glyoxalase_4 (1),Glyoxalase_6 (1)
OG0002334	0	2	1	3	AstE_AspA (3)
OG0002335	0	3	0	3	Fasciclin (1),SLH (1)
OG0002336	0	2	1	3	GAF_3 (1),Guanylate_cyc (2),PAS_8 (1),GAF (2),GAF_2 (2),PAS_9 (1),PAS (1)
OG0002337	0	3	0	3	Aldo_ket_red (1)
OG0002338	0	1	2	3	Pilin_GH (2)
OG0002339	0	2	1	3	
OG0002340	0	3	0	3	YfdX (2)
OG0002341	0	3	0	3	Nif11 (3)
OG0002342	0	2	1	3	HrcA_DNA-bdg (1),Rrf2 (2)
OG0002343	0	2	1	3	DUF2811 (3)
OG0002344	0	3	0	3	Nif11 (3)
OG0002345	0	3	0	3	
OG0002346	0	3	0	3	HSDR_N_2 (1),N6_Mtase (1)
OG0002347	0	2	1	3	
OG0002348	0	2	1	3	CHAT (1)
OG0002349	0	2	1	3	Acyl-CoA_dh_2 (1),Acyl-CoA_dh_N (2),Acyl-CoA_dh_1 (2),Acyl-CoA_dh_M (2),ACDH_C (1)
OG0002350	0	2	1	3	Response_reg (3)
OG0002351	0	1	2	3	DUF29 (3)
OG0002352	0	3	0	3	MFS_3 (1),MFS_1 (1)
OG0002353	0	1	2	3	HATPase_c (3),GAF_3 (1),HisKA (3),Response_reg (3),GAF (3),PAS_9 (1),PAS_4 (1),PAS_3 (1),PAS_8 (1),GAF_2 (1),PAS (1)
OG0002354	0	2	1	3	DUF6745 (3)
OG0002355	0	1	2	3	DUF5615 (3),PIN_10 (1)
OG0002356	0	2	1	3	Metallophos (2)
OG0002357	0	3	0	3	
OG0002358	0	2	1	3	KTSC (1),tRNA_anti-codon (1),tRNA-synt_2 (1)
OG0002359	0	1	2	3	GntR (3),HTH_24 (1),FCD (3)
OG0002360	0	2	1	3	Pmp3 (2)
OG0002361	0	2	1	3	
OG0002362	0	2	1	3	ABC1 (1),Pkinase (2),PK_Tyr_Ser-Thr (2),APH (1)
OG0002363	0	3	0	3	Usp (1),Na_H_Exchanger (2)
OG0002364	0	1	2	3	Glycos_transf_2 (3),Glyco_tranf_2_3 (3),Glyco_tranf_2_5 (1),Glyco_trans_2_3 (2)
OG0002365	0	1	2	3	PG_binding_1 (2),Peptidase_M15_4 (1),SH3_3 (2)
OG0002366	0	2	1	3	Esterase (3)
OG0002367	0	2	1	3	SBP_bac_11 (1),SBP_bac_6 (1),SBP_bac_8 (1)
OG0002368	0	1	2	3	Bmp (2)
OG0002369	0	2	1	3	Methyltransf_25 (1),PrmA (1),MetW (1),Methyltransf_31 (1),Ubie_methyltran (1),Methyltransf_12 (1),Methyltransf_23 (1),Methyltransf_11 (1)
OG0002370	0	3	0	3	
OG0002371	0	2	1	3	Peptidase_M16 (1),Peptidase_M16_C (1)
OG0002372	0	2	1	3	GATase (1),DJ-1_PfpI (1)
OG0002373	0	1	2	3	Response_reg (2)
OG0002374	0	2	1	3	HTH_31 (1),HTH_3 (1)
OG0002375	0	1	2	3	Phage_holin_4_2 (2)
OG0002376	0	2	1	3	
OG0002377	0	1	2	3	DNA_binding_1 (2),Methyltransf_1N (1)
OG0002378	0	2	1	3	EamA (1)
OG0002379	0	2	1	3	
OG0002380	0	1	2	3	Methyltransf_25 (2),Ubie_methyltran (2),Methyltransf_12 (2),Methyltransf_23 (2),Methyltransf_11 (2)
OG0002381	0	0	3	3	HATPase_c (3),Response_reg (3),HATPase_c_5 (2),HisKA (3)
OG0002382	0	0	3	3	Bact_transglu_N (2),Transglut_core (3)
OG0002383	0	0	3	3	
OG0002384	0	0	3	3	Peptidase_C70 (2),Peptidase_C39_2 (3)
OG0002385	0	0	3	3	
OG0002386	0	0	3	3	PAS_10 (1),HisKA (1),PAS_8 (1),PAS_9 (1),PAS_4 (1),PAS_3 (1),PAS (1)
OG0002387	0	0	3	3	TPS (3)
OG0002388	0	0	3	3	TPR_2 (3),TPR_19 (2),TPR_14 (3),TPR_1 (3),TPR_17 (2),TPR_11 (3),TPR_9 (2),TPR_16 (3),TPR_6 (3),TPR_8 (3),PPTA (1),TPR_12 (2),FHA (1),TPR_7 (2),TPR_4 (1),ANAPC3 (1),TPR-S (1)
OG0002389	0	0	3	3	
OG0002390	0	0	3	3	Sigma70_r4 (3),Sigma70_r2 (3),Sigma70_r4_2 (3),Sigma70_ECF (3)
OG0002391	0	0	3	3	PDZ (1),Peptidase_M50 (1),Trypsin_2 (3),PDZ_6 (1),Trypsin (3)
OG0002392	0	0	3	3	DUF4333 (3)
OG0002393	0	0	3	3	
OG0002394	0	0	3	3	
OG0002395	0	0	3	3	
OG0002396	0	0	3	3	AA_permease_2 (3),AA_permease (3),Spore_permease (1)
OG0002397	0	0	3	3	DUF559 (1)
OG0002398	0	0	3	3	
OG0002399	0	0	3	3	SH3_3 (1)
OG0002400	0	0	3	3	MethyltransfD12 (3)
OG0002401	0	0	3	3	RAMPs (3)
OG0002402	0	0	3	3	Phycobilisome (3)
OG0002403	1	1	0	2	PIN (2)
OG0002404	1	0	1	2	tRNA-synt_His (2),tRNA-synt_2b (2),HGTP_anticodon (2)
OG0002405	1	0	1	2	MIP (2)
OG0002406	1	0	1	2	PIN_4 (1)
OG0002407	1	1	0	2	DAO (2),Amino_oxidase (2),NAD_binding_8 (2),FAD_binding_2 (1),Pyr_redox_2 (1)
OG0002408	1	0	1	2	HNH_2 (2),MTaX1 (1)
OG0002409	1	1	0	2	THUMP (2),UPF0020 (2)
OG0002410	1	0	1	2	DAO (2),FAD_binding_2 (2),NAD_binding_8 (2),FAD_binding_3 (1)
OG0002411	1	1	0	2	PMT_2 (1),PMT (1)
OG0002412	1	0	1	2	TrkA_N (2),TrkA_C (2),Ion_trans_2 (2)
OG0002413	1	1	0	2	DUF2103 (2)
OG0002414	1	0	1	2	LmeA (2)
OG0002415	1	0	1	2	Acetyltransf_3 (2),CoA_binding (2),Succ_CoA_lig (2),CoA_binding_2 (2),Acetyltransf_1 (2),ATP-grasp_5 (2),Ligase_CoA_2 (2)
OG0002416	1	0	1	2	Glycos_transf_2 (2),Glyco_transf_7C (1)
OG0002417	1	1	0	2	
OG0002418	1	1	0	2	
OG0002419	1	0	1	2	CbiQ (2)
OG0002420	1	0	1	2	
OG0002421	1	1	0	2	
OG0002422	2	0	0	2	Y1_Tnp (2)
OG0002423	1	1	0	2	STAS (2),Sulfate_transp (2)
OG0002424	1	0	1	2	Peptidase_S15 (2),PepX_C (2)
OG0002425	1	0	1	2	DUF839 (1),CHRD (1),5_nucleotid_C (1),Phytase-like (2),HemolysinCabind (1)
OG0002426	1	0	1	2	
OG0002427	2	0	0	2	Glycos_transf_2 (2),Glycos_transf_1 (2)
OG0002428	2	0	0	2	Glycos_transf_1 (1),Glyco_trans_1_4 (1),Glyco_transf_4 (1)
OG0002429	1	0	1	2	
OG0002430	1	1	0	2	ABA4-like (2)
OG0002431	1	1	0	2	Methyltransf_2 (1),Dimerisation2 (1)
OG0002432	1	0	1	2	ABC_tran (2),TOBE_2 (2)
OG0002433	1	1	0	2	AAA_23 (2)
OG0002434	1	1	0	2	Uma2 (2)
OG0002435	1	1	0	2	BPD_transp_1 (2)
OG0002436	1	1	0	2	DPRP (2)
OG0002437	1	0	1	2	Fer4_14 (2),Fer4_12 (2),Radical_SAM (2)
OG0002438	1	0	1	2	Usp (2)
OG0002439	1	1	0	2	GHL10 (2),DUF4015 (2)
OG0002440	1	0	1	2	ABC_tran (2),OB_MalK (1),TOBE_2 (2)
OG0002441	1	0	1	2	BPD_transp_1 (2)
OG0002442	1	0	1	2	BPD_transp_1 (2)
OG0002443	1	1	0	2	
OG0002444	1	1	0	2	GATase_3 (2)
OG0002445	1	1	0	2	Abhydrolase_6 (1)
OG0002446	1	1	0	2	
OG0002447	1	1	0	2	MurT_C (2),Mur_ligase_M (2)
OG0002448	1	0	1	2	Cas_APE2256 (2)
OG0002449	1	0	1	2	RAMPs (2)
OG0002450	1	0	1	2	RAMPs (2)
OG0002451	1	0	1	2	
OG0002452	1	0	1	2	
OG0002453	2	0	0	2	
OG0002454	1	0	1	2	DUF3122 (2)
OG0002455	1	1	0	2	Peptidase_M14 (1),AstE_AspA (2)
OG0002456	1	0	1	2	HTH_20 (2),HTH_5 (2)
OG0002457	1	0	1	2	
OG0002458	1	0	1	2	
OG0002459	1	0	1	2	Metallothio_Pro (2)
OG0002460	2	0	0	2	
OG0002461	1	0	1	2	RHH_1 (1)
OG0002462	1	0	1	2	DNA_photolyase (2),FAD_binding_7 (2)
OG0002463	1	1	0	2	
OG0002464	1	1	0	2	PmbA_TldD_C (2)
OG0002465	1	0	1	2	
OG0002466	1	1	0	2	Rce1-like (1)
OG0002467	1	0	1	2	Sigma70_r4 (2),Sigma70_r2 (2),Sigma70_r4_2 (2),Sigma70_ECF (1)
OG0002468	1	1	0	2	ADP_ribosyl_GH (2)
OG0002469	1	1	0	2	AIRS_C (2),AIRS (2)
OG0002470	1	1	0	2	His_Phos_1 (1)
OG0002471	1	1	0	2	GST_N (1),GST_C_5 (1),GST_N_3 (1),GST_N_2 (1),GST_C_2 (1)
OG0002472	1	1	0	2	TPR_8 (1)
OG0002473	2	0	0	2	NTP_transf_2 (2),Polbeta (2)
OG0002474	1	0	1	2	ABC1 (2)
OG0002475	1	1	0	2	Methyltransf_2 (1),Methyltransf_25 (1),MTS (1),Methyltransf_31 (1),Methyltransf_12 (1),Methyltransf_23 (1),Methyltransf_11 (1)
OG0002476	2	0	0	2	AraC_binding (1),Cupin_2 (2)
OG0002477	1	1	0	2	
OG0002478	1	1	0	2	
OG0002479	1	0	1	2	Metallophos (2)
OG0002480	1	1	0	2	Chromate_transp (2)
OG0002481	1	0	1	2	CutA1 (2)
OG0002482	1	1	0	2	
OG0002483	1	1	0	2	Rieske (1)
OG0002484	1	1	0	2	
OG0002485	1	1	0	2	
OG0002486	1	1	0	2	Fer2 (1)
OG0002487	1	1	0	2	
OG0002488	1	1	0	2	GH3 (1)
OG0002489	1	0	1	2	MEKHLA (2)
OG0002490	1	1	0	2	Pentapeptide (1),Pentapeptide_4 (1)
OG0002491	1	1	0	2	RDD (1)
OG0002492	1	0	1	2	
OG0002493	1	0	1	2	FUR (2)
OG0002494	1	1	0	2	LPG_synthase_TM (1)
OG0002495	1	1	0	2	Usp (2)
OG0002496	1	0	1	2	Metallophos_2 (2),Metallophos (2)
OG0002497	1	0	1	2	
OG0002498	1	1	0	2	Epimerase (1),adh_short (2),NmrA (1),FA_hydroxylase (1),NAD_binding_10 (1)
OG0002499	1	0	1	2	AdoMet_dc (2)
OG0002500	1	1	0	2	ADH_N (1)
OG0002501	1	0	1	2	F420_oxidored (2),NAD_binding_2 (2),NAD_binding_11 (2)
OG0002502	1	1	0	2	BPD_transp_1 (2)
OG0002503	1	0	1	2	Methyltransf_25 (2),MetW (2),Methyltransf_31 (2),Ubie_methyltran (2),Methyltransf_12 (2),Methyltransf_23 (2),Methyltransf_11 (2),Methyltransf_9 (1)
OG0002504	1	1	0	2	HATPase_c (1),GAF (2),GAF_2 (1),HisKA (1),GGDEF (1)
OG0002505	1	0	1	2	Cyt_bd_oxida_I (2)
OG0002506	1	0	1	2	Cyt_bd_oxida_II (2)
OG0002507	1	1	0	2	DUF411 (1)
OG0002508	1	1	0	2	23S_rRNA_IVP (2)
OG0002509	1	0	1	2	IMPDH (1),NanE (2),His_biosynth (1),ThiG (1),Dus (1)
OG0002510	1	1	0	2	
OG0002511	1	0	1	2	
OG0002512	1	1	0	2	WbqC (2)
OG0002513	1	1	0	2	
OG0002514	1	1	0	2	DUF29 (2)
OG0002515	1	0	1	2	PMT_2 (2),PMT (2)
OG0002516	1	0	1	2	
OG0002517	1	0	1	2	Aminotran_4 (2)
OG0002518	1	1	0	2	GATase (2),Peptidase_C26 (2),Anth_synt_I_N (2),Chorismate_bind (2)
OG0002519	2	0	0	2	
OG0002520	2	0	0	2	
OG0002521	1	0	1	2	
OG0002522	1	1	0	2	Pyridoxal_deC (2)
OG0002523	2	0	0	2	FhuF (2),IucA_IucC (2)
OG0002524	1	0	1	2	DUF6272 (1)
OG0002525	1	0	1	2	
OG0002526	2	0	0	2	RVT_N (2),RVT_1 (2),HNH (1),GIIM (1)
OG0002527	1	1	0	2	E1-E2_ATPase (2),Hydrolase (2),Hydrolase_3 (2)
OG0002528	1	0	1	2	cNMP_binding (2),MS_channel (2)
OG0002529	1	1	0	2	
OG0002530	1	0	1	2	ABC2_membrane (2),ABC2_membrane_3 (2)
OG0002531	1	0	1	2	
OG0002532	1	1	0	2	TPR_11 (1),TPR_2 (1),TPR_8 (1),TPR_16 (1)
OG0002533	2	0	0	2	
OG0002534	1	1	0	2	Peptidase_M90 (2)
OG0002535	1	0	1	2	
OG0002536	1	1	0	2	Peptidase_M24 (2),AMP_N (2)
OG0002537	1	0	1	2	DUF2079 (2)
OG0002538	1	0	1	2	AstE_AspA (2)
OG0002539	1	0	1	2	GTP_EFTU_D2 (2),EFG_C (2),GTP_EFTU (2),EFG_IV (2),EFG_III (2)
OG0002540	1	0	1	2	DUF1269 (2)
OG0002541	1	0	1	2	DUF4010 (2),MgtC (2)
OG0002542	1	1	0	2	NblA (2)
OG0002543	1	0	1	2	FdtA (1)
OG0002544	1	0	1	2	ABC_ATPase (2),ABC_N (2)
OG0002545	1	0	1	2	GAF (1),PAS_3 (2),GAF_2 (1),PAS_9 (1),PAS (1)
OG0002546	1	0	1	2	Oxidored_q2 (2)
OG0002547	1	0	1	2	PmbA_TldD_C (2),PmbA_TldD_M (2),PmbA_TldD (2)
OG0002548	1	0	1	2	peroxidase (2)
OG0002549	1	0	1	2	Pyr_redox_2 (2),Lycopene_cycl (1)
OG0002550	2	0	0	2	MmeI_TRD (2),N6_Mtase (1),MmeI_hel (2),MmeI_Mtase (2),MmeI_N (2),MmeI_C (1),DUF559 (1)
OG0002551	1	1	0	2	UPF0060 (2)
OG0002552	1	1	0	2	ATP_transf (2),Ap4A_phos_N (2)
OG0002553	1	1	0	2	
OG0002554	1	0	1	2	Fer4_10 (2),Fer4_7 (2),Fer4_9 (2),Fer4 (2)
OG0002555	1	1	0	2	HypD (2)
OG0002556	1	0	1	2	Ni_hydr_CYTB (2)
OG0002557	1	0	1	2	
OG0002558	1	1	0	2	MazG (1)
OG0002559	1	1	0	2	Polyketide_cyc (1)
OG0002560	1	0	1	2	Spermine_synth (2),Spermine_synt_N (1)
OG0002561	1	1	0	2	ABC_tran (1),ABC_membrane (1)
OG0002562	1	1	0	2	Peptidase_C39 (1),ABC_tran (1),Peptidase_C70 (1),ABC_membrane (1)
OG0002563	1	1	0	2	HlyD_3 (1),Biotin_lipoyl_2 (1)
OG0002564	1	0	1	2	DUF3747 (2)
OG0002565	1	1	0	2	
OG0002566	1	1	0	2	
OG0002567	1	1	0	2	LCAT (1),PGAP1 (2),Lipase_2 (2),DUF676 (2),DUF915 (1),Abhydrolase_1 (1),Palm_thioest (2)
OG0002568	1	1	0	2	PAP_fibrillin (2)
OG0002569	1	0	1	2	Hydrolase_like (2),Hydrolase (2),HAD_2 (2)
OG0002570	1	1	0	2	FGGY_N (2),FGGY_C (2)
OG0002571	1	1	0	2	
OG0002572	1	1	0	2	Methyltransf_2 (1),Methyltransf_25 (1),Methyltransf_31 (1),Ubie_methyltran (1),Methyltransf_12 (1),Methyltransf_23 (1),Methyltransf_11 (1)
OG0002573	2	0	0	2	MMR_HSR1 (1)
OG0002574	2	0	0	2	
OG0002575	1	0	1	2	
OG0002576	1	1	0	2	DUF2214 (1)
OG0002577	1	0	1	2	Gly_radical (2),PFL-like (2)
OG0002578	1	1	0	2	TPP_enzyme_M (2),TPP_enzyme_N (2),TPP_enzyme_C (2)
OG0002579	1	1	0	2	TerD (1)
OG0002580	2	0	0	2	TerD (2)
OG0002581	1	1	0	2	AAA_33 (1),KTI12 (1),APS_kinase (1),CbiA (1)
OG0002582	1	0	1	2	Cupin_2 (2),MannoseP_isomer (2)
OG0002583	1	0	1	2	EamA (2)
OG0002584	1	1	0	2	TspO_MBR (2)
OG0002585	1	0	1	2	Phycobilisome (2)
OG0002586	1	0	1	2	Fer2 (2)
OG0002587	1	0	1	2	V4R (2)
OG0002588	1	0	1	2	Phycobilisome (2)
OG0002589	1	0	1	2	V4R (2)
OG0002590	1	1	0	2	MS_channel (1)
OG0002591	1	1	0	2	ABC_tran (1),OB_MalK (1)
OG0002592	1	1	0	2	Suc_Fer-like (2)
OG0002593	1	1	0	2	PAPS_reduct (2)
OG0002594	1	0	1	2	Y1_Tnp (2)
OG0002595	1	1	0	2	PfkB (2)
OG0002596	1	1	0	2	Cytochrome_CBB3 (2),Cytochrom_C (1)
OG0002597	1	1	0	2	PTS_2-RNA (1)
OG0002598	1	0	1	2	DUF4278 (2)
OG0002599	1	0	1	2	
OG0002600	1	0	1	2	MnhB (2)
OG0002601	1	0	1	2	MbhD (2)
OG0002602	1	0	1	2	PhaG_MnhG_YufB (2)
OG0002603	1	0	1	2	
OG0002604	1	0	1	2	MNHE (1)
OG0002605	1	1	0	2	DUF1796 (2),Lipase_GDSL_2 (2),CBM_20 (2)
OG0002606	1	1	0	2	
OG0002607	1	0	1	2	DUF2283 (1)
OG0002608	1	0	1	2	
OG0002609	2	0	0	2	
OG0002610	1	0	1	2	ABC1 (1),Pkinase (2),PK_Tyr_Ser-Thr (2)
OG0002611	1	0	1	2	DUF3365 (1)
OG0002612	1	1	0	2	LuxC (2),Aldedh (2)
OG0002613	1	0	1	2	Rieske (2),VanA_C (1)
OG0002614	1	1	0	2	Dynamin_N (2),MMR_HSR1 (1)
OG0002615	1	1	0	2	HNH_5 (1),HNH (1),HNH_4 (1)
OG0002616	1	1	0	2	
OG0002617	1	0	1	2	ATP-cone (2)
OG0002618	1	1	0	2	DUF4332 (2)
OG0002619	1	0	1	2	PetG (2)
OG0002620	2	0	0	2	DUF4114 (1)
OG0002621	1	1	0	2	
OG0002622	1	1	0	2	AAA_23 (2),AAA_27 (1),AAA_15 (1)
OG0002623	1	1	0	2	Abhydrolase_6 (2),Hydrolase_4 (2),Abhydrolase_1 (2)
OG0002624	1	1	0	2	BrnA_antitoxin (1)
OG0002625	2	0	0	2	HicB_lk_antitox (1)
OG0002626	1	0	1	2	SBP_bac_11 (2),SBP_bac_1 (2),SBP_bac_6 (2),SBP_bac_8 (2)
OG0002627	1	1	0	2	
OG0002628	2	0	0	2	
OG0002629	2	0	0	2	
OG0002630	1	1	0	2	
OG0002631	1	1	0	2	vWA-TerF-like (2),VWA_2 (2),VWA (1)
OG0002632	1	0	1	2	DUF488 (2)
OG0002633	1	0	1	2	DUF488 (2)
OG0002634	1	0	1	2	
OG0002635	1	1	0	2	AAA_19 (1),AAA_11 (1),AAA_12 (1)
OG0002636	1	1	0	2	Pkinase (1),TPR_2 (1),TPR_1 (1),TPR_11 (1),TPR_16 (1),TPR_8 (1)
OG0002637	1	0	1	2	SBP_bac_1 (2),SBP_bac_8 (2)
OG0002638	1	1	0	2	Glycos_transf_1 (2)
OG0002639	1	1	0	2	PHO4 (2)
OG0002640	1	1	0	2	
OG0002641	2	0	0	2	AhpC-TSA (1),Thioredoxin (2),Redoxin (2)
OG0002642	1	0	1	2	DsbD (2)
OG0002643	1	1	0	2	MFS_1 (1)
OG0002644	1	1	0	2	MMPL (1),ACR_tran (2)
OG0002645	1	1	0	2	PmbA_TldD_C (2),PmbA_TldD_M (1),PmbA_TldD (1)
OG0002646	1	0	1	2	
OG0002647	1	0	1	2	
OG0002648	1	0	1	2	AAA (1)
OG0002649	1	0	1	2	DUF2201 (2),DUF2201_N (2)
OG0002650	1	1	0	2	
OG0002651	1	1	0	2	MS_channel (1)
OG0002652	1	0	1	2	PGM_PMM_II (2),PGM_PMM_III (2),PGM_PMM_I (2),PGM_PMM_IV (2)
OG0002653	2	0	0	2	NTP_transf_2 (2),Polbeta (2)
OG0002654	1	0	1	2	DEAD (1),Helicase_C (1),HD_6 (1)
OG0002655	1	0	1	2	Creatininase (2)
OG0002656	1	1	0	2	
OG0002657	1	0	1	2	HI0933_like (1),FAD_binding_2 (1),Pyr_redox_2 (2),Amino_oxidase (2),Fer4_20 (2),NAD_binding_8 (2),DAO (1),Pyr_redox (1)
OG0002658	1	0	1	2	2OG-FeII_Oxy_3 (2),PKHD_C (2)
OG0002659	1	0	1	2	BPD_transp_1 (2)
OG0002660	1	1	0	2	HIT (1),DcpS_C (1),Methyltransf_23 (1),CwfJ_C_1 (1)
OG0002661	1	0	1	2	
OG0002662	1	1	0	2	
OG0002663	2	0	0	2	SBP_bac_11 (2),SBP_bac_8 (2),VWA_3 (1),VWA (1),VWA_2 (1)
OG0002664	1	0	1	2	Acyl-CoA_dh_N (1)
OG0002665	1	1	0	2	AAA_21 (2),AAA_15 (2),DUF3696 (2)
OG0002666	1	1	0	2	
OG0002667	1	1	0	2	Y1_Tnp (2)
OG0002668	1	0	1	2	
OG0002669	1	1	0	2	HHH_6 (1)
OG0002670	1	1	0	2	Na_H_Exchanger (1)
OG0002671	1	1	0	2	TrkA_N (1),Epimerase (1),NAD_binding_2 (1),TrkA_C (1)
OG0002672	2	0	0	2	Ferritin (2)
OG0002673	1	0	1	2	Amidohydro_3 (2),Amidohydro_1 (2)
OG0002674	1	1	0	2	Fer4_14 (2),Fer4_12 (2),Radical_SAM (1)
OG0002675	1	1	0	2	SNase (2)
OG0002676	1	0	1	2	Metal_resist (1),LTXXQ (2)
OG0002677	1	0	1	2	
OG0002678	1	1	0	2	
OG0002679	1	0	1	2	Hpt (2)
OG0002680	1	0	1	2	
OG0002681	1	1	0	2	Abhydrolase_6 (1),Hydrolase_4 (1),Abhydrolase_1 (1)
OG0002682	1	0	1	2	Ribosomal_L28 (2)
OG0002683	1	1	0	2	HTH_3 (2)
OG0002684	1	1	0	2	DUF5132 (2)
OG0002685	1	0	1	2	NMT1_2 (2),NMT1 (2)
OG0002686	1	0	1	2	BPD_transp_1 (2)
OG0002687	1	1	0	2	SnoaL_2 (1),DUF1348 (2)
OG0002688	1	0	1	2	Usp (2),Na_H_Exchanger (2)
OG0002689	1	1	0	2	SNARE_assoc (1)
OG0002690	1	1	0	2	Bac_globin (2)
OG0002691	1	1	0	2	MafB19-deam (2),dCMP_cyt_deam_1 (2)
OG0002692	1	0	1	2	ABC_tran (2)
OG0002693	1	0	1	2	Arginase (2)
OG0002694	2	0	0	2	Y1_Tnp (1),N6_Mtase (2),Eco57I (1),Type_ISP_C (2),MmeI_Mtase (1)
OG0002695	1	1	0	2	DUF1902 (1)
OG0002696	1	0	1	2	DUF4230 (2)
OG0002697	1	1	0	2	AMP-binding_C (2),AMP-binding (2)
OG0002698	1	1	0	2	PMSR (2)
OG0002699	1	1	0	2	
OG0002700	1	1	0	2	CarboxypepD_reg (2)
OG0002701	2	0	0	2	
OG0002702	1	1	0	2	Aminotran_4 (1)
OG0002703	1	0	1	2	
OG0002704	1	1	0	2	zf-HYPF (2),Acylphosphatase (2),Sua5_yciO_yrdC (2),HypF_C (2)
OG0002705	2	0	0	2	
OG0002706	1	0	1	2	PSII (2)
OG0002707	1	1	0	2	Peptidase_M3 (2),TOP_N (2)
OG0002708	1	1	0	2	
OG0002709	1	1	0	2	HicA_toxin (2)
OG0002710	1	0	1	2	MatE (2)
OG0002711	1	0	1	2	CobW_C (2),cobW (2)
OG0002712	1	0	1	2	PIN (2)
OG0002713	1	1	0	2	DUF938 (2)
OG0002714	1	1	0	2	ARD (2),Cupin_2 (1)
OG0002715	1	1	0	2	Abhydrolase_6 (1)
OG0002716	1	0	1	2	Rhomboid (2)
